tweet_text,sentiment
pi quer com sim car doeu coraçã ter q sub deix ali,0
tô vontad desd doming agor pessoal lab lad estour,0
troq nud boy grindr prim vez mes bloqu to tend dificuldad pra super,0
tô mto preocup poss demonstr pra pesso porqu senã vai desesper tá mod everything is ok activated,0
twitt tão velh rebecc tl aí quer twitt lind maravilh cheir amig elenc mvad poli,0
squad junt roup car kaminar bakug sorris ser kirish amo demal,0
ous diz kêh amo mt vc vc sab vc fav favor desa vou sent mt falt,0
ai nariz resolv entup tbm,0
n vai dar vend amig,0
pass dia tod sens ruim cheg cas desab cam perceb febr,0
quer ter ido ver menin jog tav morr dor,0
to msm sab pesso pergunt vc ta gost ai vc n qu respond nao tbm ment respond sim fic niss tip tranc p faz q n sab q qu faz eh mt complic,0
20 agost bom dia anj acab acord plen 4 hor manhã ㅋㅋㅋㅋㅋ hoj prov dia aniversári ont visit outr cidad tir vár fot olh céu lind lembr anj,0
lix sei android atual twt tir emojil própri daqu volt coloc sistem celul gost tant twitt quer continu us aqu,0
deu olh sorris,0
eh bem assim vc dev est,0
71 vist únic soteropolit,0
mlk viu gol ibr ta dd vi n,0
hoj mand merd acredit mand am car acord pé desculp,0
tô sent mal dia ruim,0
tá tá fel pouc,0
volt dá temp i am devasted,0
qu,0
vai est lá acredit segund part prepar en escol real ach agor ia conhec tô mt mal quer chor,0
saudad aqu tt,0
cuscuz charqu ness noit fri nad termin dia trans pen q irá acontec entristec ser human kkkk,0
vi cresc acord tempor ach desenvolv korr bem legal acompanh fat ser explícit fic carg nickelodeon proib divers decis menos rol époc lanç vai,0
,0
tá tão pert vc termin,0
ach emagrec um 3 kil ta tud larg mim,0
quer ter coloc fl túmul fabi ont,0
porr tô ind pra cas agor,0
isad gibson salv doenç rat hd precis ser laptopiros,0
vai tir lá,0
assist episódi hoj,0
sum mi diari monet soft,0
ai obrig verdad,0
envi dm pessoal app vers antig melhor desd mud final seman cac,0
ai quer tanto n sei ond tir temp,0
aa aa beb sab bochech esta inch aind to,0
putamerd aguent celul,0
to preocup amand,0
vai ser pra sop amo pitic sint tant vontad demonstr sint porém aind irã ser tud,0
bem verdad hizu and perd inter sab pod ser temp par quant vej twitch sint menos vontad volt,0
us tablet pra digit ped pra escrev td err,0
gavin merec espaç friend amo personal,0
ownt fof ai utt fal cois assim fic soft,0
ajud favor import pra gent,0
vin jr volt pra mim,0
aguent vid dorm tard acord ced,0
infeliz vou ajud agent vai dar jeit cois têm q dar cert vou par consegu ajud,0
entend pox amig quer sab ajud,0
cred gent tá acontec cast njttw prim pai hodong falec agor jiwon,0
sent falt alguém agor sim,0
pox chat lev assist aqu ness link encontr assist pert inform cep localiz qualqu dúv volt cham,0
am vid deu amo btsloveyourselftour,0
acab esperanç k,0
viaj and engrip pod ni respir,0
sac box tod gent,0
culpaa íam quas 400 500,0
tud quer lariss mor pert mim,0
not tao trist,0
quer pipoc doc,0
super lend tarot vend q ambos sign pront p segu frent kkkk,0
man ment q sombr blizzcon to trist pl giv the sombr skin i’m so sad,0
nah maric sev ilusion peg,0
imagin dorm abraç,0
socorr kskskksksksksksk noiv desculp,0
cacau saudad,0
olh ta sempr combin cen reigot amad és lind divert gadelh,0
tru porém culp mulh verdad míd geral vend rinch prol consum,0
vou sent tant falt xan,0
ri to fal séri,0
sempr entr tod mund começ convers faz amizad nunc consig forç ícon,0
trist qnd ped beb car ruim,0
qri ter sobrancelh gross,0
sard fals am,0
alá ciument amo,0
mac mill morr msm crl,0
tb tô pobr vou viaj tô cont moed tip litr barat hein vc vem pra selv pedr,0
assim fal mim,0
agor dorm so,0
poi éééé dess vez,0
ata n conheç quas ninguém relacion pov,0
af car nunc com,0
amig rejeit msm chanc esper q especul vi nad ofic,0
man preguiç ir pra faculdad,0
saudad savi ja,0
gent to absolut apaixon dat incr n quer vá emb,0
pox am vc eh tud pra mim sab diss né,0
ach gif favorit loon viv pul nad ai,0
bilhet tá compr alg diz dev ir comboi mm kkk,0
cabeç ta doend,0
to sdd amig,0
to trist aparent est 145 dsi vai funcion acekard 2i,0
camil tent incentiv pra fracass curs cois am,0
ai dói coraçã qnd vc pass alguém vc consid pak extrem intim fing conhec pesso,0
am trabalh,0
queriq tant compr maluc nao sao daqu,0
quer len respond,0
am deu faz quer dar tap car dess mulh abraç membr bheart agor,0
ach vacil surre faz sal loj físic,0
pass dia tod vontad insuport vomit cois horr,0
sam perdo n est liv facebook tá trav,0
saudad tom suc acel,0
tb to saudad cois lind vc merec mund,0
to consegu jog nad ach to algum bloquei quer ach algum cois pra assist pra ver pass bloquei log,0
acab ver fot math camisol nurnberg quer morr tou trist,0
desativ tad,0
estrut amo demal quer cresc kkkk,0
fof ai,0
sair cas prepar pra piripaqu alerg,0
aaa bairr vez to aí,0
né kkkkkkkkkkk sdd faz part vid,0
fot lind junt tão grat 2pm trilh trilh cois obrig cheg pe merec mund ja inte,0
n acredit q termin friend,0
q bloqu,0
fic sab agor irmã,0
mt ruim gost alguém quer est pert sab pod sdd ti tbm anj,0
ia fal to dispon lembr segund prov ciênc natur,0
sent falt alguém agor dmais,0
sonh princes ir workshop tiag montalt,0
nao quer estrag trabalh man n quer faz mwu grup,0
faz mim esmag,0
obrig salv doming cag,0
julg can the voic entend,0
port arm legal cen comum nao pi,0
falt 10 dia volt infern,0
quer ir escolaaa,0
falám vezm dp acab dar vist asr és,0
tá sim divulg real deu entend ia ter alt cen doi junt porqu né esper foc desenh dev ter esper,0
ant fic cagaç demal daquel cen get out georgin fal “no no” agor vend film nov fic pen demal,0
jungkook exist nad ness mund poss ser compar tamanh am ti séri mund tod,0
quer ter tid motiv continu ds3,0
alguém hd extern pra emprest rapida séri,0
inter boa cham pull in li ano fiq vici,0
par cort cabel mm ton pens fic bonit,0
seq tant paul deu cert,0
bff n vai qr ajud,0
to quer acredit mar azar problem fas ruim vão pass,0
fal gfriend tô saudad bebê faz temp vej alg péss stan,0
crianç cl represent,0
vist ire emb,0
falt velh feit,0
part ruim quer econom segu inst lanch,0
tent pens alg man q vai acontec hj,0
gent tent ser melhor pia tá sempr chei louç pra lav,0
to fln to c med d nao acostum volt p red,0
propri grup soc car,0
man mac mill morr acredit,0
lis mex novo quer fiqu bem log tô muit saudad,0
ana oq ta acontec beb,0
tud q quer,0
serviç aguent 22 agor,0
ai ver fot antig rocky tb ta deix mei mal porqu agor sint q ta mt cans,0
encontr chateadiss dp dest tweet,0
quer dia cheg aqu grit abrac luan,0
cap tá quebr,0
prova algum pess dev ach falsoforç mund princip uso ame tud reaç facebook,0
sim car bad,0
tá beij boc quant temp mt temp kkkkkk,0
mãe acordoum ced arrum cas,0
cuid hoseok mim favor menin merec tod am cuid mund sei dou sufici,0
vil mix math vi la um imprevist aí deu pra ir,0
to meg cans seman dificil shc q vou dormr boa noit amo han d,0
alguém qu ir sext pra cas quer fic so,0
acredit q mac mill morr man pêsames md tom q bem ond agor artist maravilh macmill macmill,0
exat pesso aind nao dao dev val pro seungkwan wonwo obrig nov torc voc eh anj,0
quer ter ido show,0
confess q morr dó avali baix car perd trabalh brasil,0
agress verb contr pesso,0
saudad époc q seguim mand um gat curi,0
pq desativ cont,0
cassi sempr fal mort iri ser cataliz alg bem grand ach agor entend quant,0
gost mim,0
deix lá andré lig pleb,0
p ce ver tá nad fácil,0
quer faz outr tatu lembr q nao dinh sobr pra,0
sab nunc vou machuc,0
so falt gif pra termin,0
esper q sim nao gost mt recoil,0
quer ir emb nunc,0
bom pessoal eh vai ser dess vez ver car presid consegu golp atrás outr moment tav fund esperanç,0
2k td mund ign,0
ach fot aqu volt pra mim ta fod aqu vc,0
paiaa vou cham zip roberson,0
ei pô mãe falec peg pes mal ot vez,0
seman né amig olh terç feir aind,0
vam perd começ jog,0
quer nam ning qu,0
infeliz tá cert comérci fod,0
amig aul dia sext,0
parabém tô mto trist nunc ganh nad,0
amo víde aaa,0
aaaa bor hyo nao sei decid,0
hoj conheç,0
jur q reconhec us nom lig,0
man ódi temp med gtlt vc,0
sim pen nunc vai acontec comig,0
famíl vez 01 merd aliás famíl parent,0
olvidó complet ptm,0
quer vag atend,0
vii ekfjskfk anj cois lind mund,0
odei fic cam assim,0
man jur assist vi pens aaah kkkk ta brinc dev ter sid falh audi deix ver nov volt vide real ning manifest doeu demal mim,0
víde trist demal ave deu,0
gost fri,0
poss fal dia 10,0
confess quer,0
vc post cois ingl deix trist pq faz lembr desgr ingl ent nad tweet vc,0
faz um mes sint difícil demal escrev ant tent assim obrig man amo dig mesm cois sobr escrit,0
daqu 4 ano ninguém barr,0
sim mig trist,0
pint ta chei sort cao tb quer,0
man saudad amo,0
am culp,0
sent mesm cois pra argentin vend vei atend,0
ment anj amo gt,0
ai cheg aqu lasc tod morm uo ent,0
ma pa pa dig ta bii,0
aprend faz desafi kakakakak consig faz direit pq ded pequen,0
aind agor uso crl,0
tod esgot umusic brasil infeliz,0
estrag,0
olh rost deu anj precios dess mund tod am defeit nenhum qu mund nen dou,0
aqu acab comig man pod,0
agor surg problem trabalh capaz aguent tud,0
aul aul calcul contabil,0
opa quer tant ir sei mm consig junt guit,0
ansiedad eh bost,0
bg aaa ach mt gnt boa am sdd vc am troc outr,0
vdd so ano vem agor séri ícon melhor atual aaa tant orgulh tbt,0
acord ced bom acord ced engan tão trist,0
deu bebeeeeeeeeeeeee,0
q saudad harry,0
gent twitt tá negoc tá coloc tweet indispon algum ent cas n apareç perdo fod twitt,0
vc qu cag car tb,0
trist,0
mit mit jamal esquec vá paz pai,0
tô tão cans tav rind nerv par pq aind tav long cas aind peg ônibu chei,0
bloqu hah,0
ajud ai eli,0
ama demal sim aaaa amo,0
to chor olh fot tão lind,0
quer amig p batalh ngm quil ir cmg,0
aind tô esper dia tb,0
represent tant trist amo,0
infeliz am internet agor pens caralh chat internet,0
quer estud pra compr tod livr pjo hdo,0
amig pens ano tá acab log férias cheg vai pass,0
airick rol aind tô trist,0
bebê,0
sei muit vez rol cláss outr dia ouv pens porr músic legal aí pesquis ach,0
nao ai tav pul mt grav mt cois sksksk,0
vej cen fac espet coraçã mol,0
porqu dão mín mín pra imagin prom sol igual jenlis,0
vai hoj tard escol vou nad trabalh,0
sempr vem atrás mim consig diz,0
vin voc ous diz amo demal anj amo tant nenhum palavr explic voc sab ta tud bem am,0
pai siau amig diz volt ced 02 nad tom bem pra dirig,0
kkkkkkkkkkk mané começ tristeeee kkkkkk,0
quer namor aqu comig agor,0
sim tô,0
dev est escrit idiot test possível,0
gent vê ano aind,0
sicheng car eh,0
vou morr saudad,0
alguém sab poss fal cedeteg veterinár pra ver amor,0
gent apaix pau pesso,0
ach q n vai dar temp ir bol,0
sent falt alguém agor demal,0
so quer q assim,0
gent sab únic saíd pra,0
po man faz nao,0
sonh cir presid fic pra próx,0
princes err coreograf latat,0
ere feliz quê tend nad,0
difícil tom decis,0
ah deu wendi anj,0
quer ter dinh sufici pra pod faz tod receit delici pass feed,0
pi final seman vid,0
ah bem gent vai pod ajud compr físic vam dar melhor stre mv,0
tb trabalh p entreg,0
infeliz sab próx,0
music hauhauhau vc ode,0
gord pra cas agor doming,0
pens fic 1 mê long gib cor fic apert porém est prai lind bel saudad mar,0
to quer ajud pra ser ninguém pronunc,0
deu cois lind mund,0
corr colecion tênil ta put krmkskoskfk desculp,0
tent deix pra la olh redor far bem enorm pra pesso morr log,0
fot aqu carreg imag,0
ninguém gost mim,0
vou beij mãe dar abraç ir dorm pq últ moment aqu ugh quer ir emb,0
n fic mal pro ana gent vc precis com norm outr dev ser maravilh jeit q,0
psicolog matér fod pedagog prof tão fod,0
lev pra jant prim,0
vai tbt po vou,0
mereç anj,0
iggy tá magr,0
pqeq port n contrat,0
apes q to bem trist q trib tech curitib find n ali,0
chanc tent pi tud vão fic lá dia quas tod,0
quer consegu pass temp dentr carr n consig porqu fic mt mal,0
ah tô trist sempr,0
tão ruim termin com direit ir diret vomit,0
carent demal alguém car,0
vou amass pao voc eh,0
resgat gat q caiu cim laj tav agoniz dor bich morr braç,0
ver lad bom cois ne,0
prova n est aqu dia 16 amig,0
cr to bem preocup invalid títul eleitor,0
ídol 13 ano,0
bom dia chov coraçã metroid prim trilogy hd,0
cas le beij joy mat jenni,0
amig ai lov,0
menin simm cheg cois ruim tar pert mt trist exist gnt assim,0
quer replay,0
aaaaa verdad haushsj desculp,0
máquin incompet aqu,0
simm sent ter sid us péss,0
quer skin corv feminin sair vou ter coloc v buck 1600,0
quer alguém p assist cois tip desencant,0
fic tão feliz pedr not ♡♡♡♡,0
tá dorm cmg n tá conch,0
ach q pass,0
sab q pesso q insp continu sent insufici mto ruim,0
aí outubr tá tão long,0
receb cart contr fasc assim entr fiocruz únic reaç entr banh prim and afog lágr país eh orgulh,0
so seman aqu,0
convid pro 15 gt,0
gent smp cant aul,0
aind vai abandon,0
cadel tá mal dnv to trist,0
ok gent pq seok eh tao fof to,0
am cans mim,0
fic imagin quã aflit dev est ant entr pro palc pra perform serendipity dev est desej acab log assim gent,0
kkkkkkkkkkkkkkk rest,0
gost víde by daylight send isc,0
mt apaixon ness vide mac mill,0
ta td mund hyp pa vai rol cock block absurd pra tue,0
ai gur gost bast ti conhec ano parec kkkkk ach am pesso bom coraçã gost sa deix pra trá,0
ent precis fal fal favor,0
quer compr album unb autograf quer compr goodi ofic ace ach vou compral deix album pra la venh assinat yoochan naons,0
quer est vend performanc god is woman,0
aaa ta bem gent vai organiz rol,0
dói demal ach chanc entr chic alguém desbanc cés mai,0
quer ter mig p vim cas,0
médic su maior um caval fic arras,0
4 dia pro am vid faz niv,0
ach vers cois cut vi tod vid quer alguém cont sard,0
hoj bat saudad pass hor dia discut feroz teor black mirr amig,0
vou ter tant saudad amig,0
ogum maltrat assim pap,0
eita tô cas tia n dá pra lig tv agr,0
amo inseong,0
lind chor caus cois ruim vó diz n dev sab fal obrig,0
jk consegu vici prim vez ouv playlist taehyung par volt agor caus jungkook fal liv to vici,0
nen car br q merec am mund tod sint mt probl q sei q vc cas caus tweet,0
ja to pront pra ir pq aceit ne tip ja muit traum relaca afog enta nao fic tao conforta quant outr piscin mar,0
ninguém cv cmg trist,0
desculp deix vácu tô celul,0
amo demal amv,0
tix hoj aniversári dá skin pres aí,0
cérebr frit tant vez apag cigarr cinz apag nariz,0
pox pêsames tent lembr temp bom,0
vou fic fc off aind ídol precis agor am,0
ta machuc sim vai pass,0
pqp nad lembr histór fiq mal,0
cond algum pra estud hoj,0
po tav deit quent levant p sair,0
n quer volt pra pg,0
imagin aind bem irm ta bem mãe acord fal ach sid atent final descobr polic confund gas alg tip,0
sei sent falt aaa quer tant bat um pap nov saí outr red nunc fal,0
quer pesso elogi dentr nao corp,0
quer vot haddad pesquis med est dand forç pro boz segund turn import demal unir agor gent tá sab faz gent qu mand pesso cert pro segund turn,0
pox tão car,0
melhor sonh sehyoon kk,0
saudad mae,0
oq faz qnd so qu morr cham pff,0
ooo gat td bem esquec q amo fiq preocup vc escol dia amooo am to bem jur,0
amo mt vide tao lind mama,0
t trist pq n consegu ver jog,0
precis ped desculp amo,0
nao acredit q to bad caus polít,0
fod aguent lut pra ter direit jog lix ach forç sig,0
gost cabel odei nariz tod forç verdad odei car,0
kkkkkkkkkkk quer,0
gent entenid n to consegu ver fot vbom dia,0
compartilh mesm cois fod real sei diz dia vc vai pod com qualqu lug séri,0
mund merec am,0
quer brinc ngm brinc cmg,0
ai desculp giu giu olh q cois lind man sdd dess moç,0
isqu prefer vai erasmu 1 semestr shot pal rebol relv,0
hj extre film,0
tão trist tem nad faz porqu amig uni,0
quer quer chal 600 real,0
deix tão trist,0
fic bom favor compartilh amig faz quer continu lt3,0
man help algu indic crem hidrat bom pro cabel nao deix ole us panten cabel ta rejeit precis urgentee indic,0
sdd wpp,0
final aind ama gwen deix tão trist,0
irrit tant fofur tbm,0
aaaa q horr boa sort am,0
guy to quer chat vc dei stalk perfil ach q nam aaa fof quím dá pra ver entrev,0
aff tent sab vir poi amo com muffin eh cois q nunc cert q faz um curs rap p inici mand mt bem com ftsvide boy ansi p ir alliga qdo volt,0
yoong tod beb pe morr am sempr,0
fic mei cois tir algum fot pais ach maravilh edit bem retorn tão legal,0
vai par gyn quer,0
odei sent mal corp precis emagrec,0
quant temp fic aparelh 2 ano 11 mes vou coloc nov,0
amo batom matt pra infelic alerg,0
pox moz merec ê dign cant,0
olh fal cheg nad fal mont cois fic tod,0
car cancel comig hduashud assim q rol avis lt3 lt3 aind inter curs viu hduasuhd,0
ai hoj vi cois cir desanim vot nel pesquis educ mal apen,0
meseguenogab cheg gab pó cens,0
amo tant gur,0
chor aqu pq cell qu peg,0
ped pra ter nam ment quer nao,0
pô fal unf spre quer faz med dev faz assim deix pra lá,0
assim gal to pes ja vid,0
olh merd q faz joan,0
nunc vi sol nasc sab dig prai dev ser cois lind mund quer faz hoj,0
desculp poss sofr so,0
lei diz ach nao vai arrepend ai amig li ja faz temp nao epub ve lelivr,0
car crazy sexy cool eh titl tao boa merec core pq abort,0
tant med zayn,0
deix peg mão nunc solt am,0
talv comun trist precis car kkkkkkkkkkkkkkkkkkk deu piedad dess cadel quer unir pra met porr shipp dentr vou lumark sh,0
cabel tá dour nov,0
man gal post um mem hor deix públic deix priv porr dá pra mencion,0
naaoo fri covard noil ta so,0
sameeee put ren coraçã,0
acredit to press alt dnv,0
to gost 3 tempor esp p cheg vem assim,0
10 noit tô summertim sadnes pq quer tá pert pesso amo,0
td qri,0
falt tae faz liv,0
ai gent ach q vou desist mex indesign photoshop complic demal,0
ta tip to to send drama pouc verdad ta doend poss par pra pens niss etc fic distra cabeç temp tod,0
acredit ciúm amig fech car troc,0
fiz seman pass,0
véi af quer,0
pq acord tão ced neném,0
bat app,0
sdd dorot,0
sei explic saudad sint dess rotin,0
sei tô assim horr,0
caralh vai sifud quer dim ir show dess bich juni,0
vam fic vontad ent,0
sei amig acostum lax porqu intestin func assim vez tom 8,0
tô consegu,0
públic 1 fot animal estim favorit animal estim,0
sint ent gent hahah,0
aut sonh horr esper precis pass nunc,0
quer amig volt,0
pox tend aí col praç doming q fre,0
quer um salg 1 real,0
erv espec bah acab,0
xuxi’ smil is so pretty,0
cad imag difícil ver,0
sonh ganh dess nunc ganh,0
to sdd anj,0
ir escol hoj prov matemá ingl cheg cas aind revis assunt ciênc saudad mim bebê enfim amo seoki vid tod,0
biqu filh,0
saudad tia rê,0
to saudad absurd irm,0
amanh vou seman q vem vej fot inst fic mt lind ame,0
vou diz xd ohh,0
quer diz mm jur gost roup invern,0
quer alguém pra ver how i met your moth cmg,0
corr dia sim dia vend result,0
horr demal tant med fic apavor tod vez,0
ach q map si ajud lid c ciúm c possess q mta cois gême tant q consider ciument possessiv agr control etc quest q dá pra melhor c matur c esforç c compreens mto q faz,0
gost tig jaw coraçã olh rol wicc,0
brinc gat caiu cam agor aceit mim,0
tá tud bem ei qu convers,0
qualfo ode cam,0
tou morr dor,0
dar ir quis,0
mark consegu ver filh,0
acredit dia 3110 pra olh tvd d nov,0
quer mto mto ver show ate final sab comec nao ia quer sair ced,0
mand energ posi gat,0
dia ant mud sinop pra cuiab,0
manoo par ser troux confi pesso dp quebr car,0
dodo larg sof,0
aul eb,0
vi agor text arian pro mac mill fiq aaaaaa morr med depress lev amig pq sei fod,0
mto mto trist pq quer traz biograf che p escol eh mto grand vou tent traz amanh,0
dig sporting respond “nã fifica”,0
pra vc sim luden ja lá,0
quer bb aqu cmg,0
amig nao cois manifest difer form difer intens pra cad cas ent tb nao control sent né entãoporr pess,0
fal ced demal penalty contr,0
faz 17 ano mai ataqu terror histór,0
nad mor clar,0
tão bom dorm fri,0
tão lind tãã noç,0
aí vc ach pesso amig vdd fal bast mal vc nunc pens decepcion,0
pq mulh ganh skin,0
quer tant leita cham pedr,0
tiv algum playlist nalgum lad recomend partilh pfv liter conheç nng ouç mm,0
quer tá beij gost,0
sim ach problem cust ediç public still pedemt quas rim livr lucky you sort irm tmb ter febr livr algum pont gost têm nad ver,0
tru afinal monstr,0
sim pass moment tens escrit parec sempr um diab ombr sussurr defeit,0
vez ouv poem maravilh mulh portugu lembr q cham setembr msm mat procur youtub googl etc nunc ach,0
coit am pentagon clc idl,0
ah n vão tir the fost,0
carac pq tod mund abandon véi,0
outr caiu ent,0
melhor part film,0
ai mig,0
39 cap fic chei sn err pod ser 80 cap voc lia gt,0
sadboy reflex merd reflex,0
ta bom vou par dar vácu nel afinal melhor hom mund merec tod atenç,0
tod vez vej post avô fez lanch pro net so aparec fic mt trist pq quer pod ter pass temp vô nao pud,0
saudad sk princip tempor 3 4 mai obr art exist,0
to muit saudad,0
vei fic trist pesso vem atrás pra perd algum cois,0
saudad person q am,0
moç vei ped ajud p mim gat fiq coraçã mão vi gat trem fri coloq col par mi fic pass pescoç aguent precis do poss fic c,0
eit ta aul aind esper aul pass rápid pra vc pod descans,0
fiq trist demal,0
vi quot aqu faking it coraçã apert tant saudad dess hin séri,0
ignor am,0
precis sab faç aaaa,0
gost fic maravilh,0
dess vez galh,0
hurt calm amig vc vai acab min bem fof apen paci,0
negoci to quer edit fic tod desformat fud doc,0
confess pq fiq mto trist vdd,0
estud prov qnd vc trist,0
car sorris tae olh pro jk enquant ta tod feliz danç víde eh lind demal amo ire protegêl,0
com itali boa pen engord,0
amo tantooo deu ceu vc eh pesso precios incri mund inte so quer dar tod am mund pq vc merec tud tod am car exist fac terraaa,0
vc esquec mim vc esquec mim c,0
acredit ingress choqu cult acab hoj nao vou pod ver sublim doming fim seman trist,0
pud com únic cois rest vid com cert capuccin milkshak cooki nutell vend,0
mãe sempr sup abert fal total liberdad ser oq quis ser ach neg ta vind mim,0
to mto preocup kaynã,0
pen consegu tir fot,0
quer realza pov loj deposit val sext avis segund,0
moç diss ia contrat agor diss nad,0
nasc exaust sab,0
alguém mand alg,0
quer est abr menin gost,0
q vou noit nov,0
vc perceb acab invern,0
put merd rir chor aquiqu saudad cont,0
alguém venh comig,0
acab temp lá,0
to cm cort nao direit tant q fic vot nel qsin la nao gaa car qnd vir q nao ganh quebr coraca tud seri to trist verdad deu ceu odi fanbas ser piken,0
perd inici liv carol mor pud coment nad aaaaa,0
lá hoj,0
aí quer ir mirel fal vc iam tud aí fiq anim patro pagouinfernoo,0
amig bait whit peopl probl hein compactu dor tam junt,0
ai sint tant saudad najl,0
bat pir lok vontad mig pass bob compr put doubl chedd chicken,0
saudad stevi wond,0
mtttt sdddd manooo mfal ame tanto md ceu,0
q vc contr gemini,0
quas compr bus moç começ propagand tav desc,0
ano pass le miserabl quas chor,0
amanhã to aí ent pod poi sorvet nunc eh demal,0
quer aqu agarr comig,0
ta acostum ser com jog aí alguém valoriz am fic doent,0
part d sext ja n vou est c menin td dia dp vai p crech vai ser bue fdd d traz aqu tou trist,0
experim am dói ai dói sim viu,0
doc insuport merec fragil gt,0
melhor amig tret pq respeit opin vc sei tud cont tudooo sempr jog real vc fic bad sdd vc lad mtt intelig ivan am odi amo mttttttttttttttttt tá comig pra tud sempr,0
lind grand fot olh aind tou esper pack fot nao fiz,0
bonit soil,0
sint ter estrag sonh garot lind daqu twitt precis ser honest cabelud,0
quer ttl mim,0
faz pra par gost tant algu,0
desculp anj obrig import comig,0
sdd mãe sdd nen,0
aaaaa pens niss pod fal aqu rs,0
pud com únic cois rest vid cu maldit,0
tao manhos,0
vai candy hoj vou,0
pra mim aparec emoj tag bt aaa btsloveyourselftour ytunfreezeidol,0
tô chegueeee,0
quer sab pq to trist pens q gent desculp,0
nest moment poss perd 3cm masculin dign,0
import cert trist,0
ach got7 livr,0
vo faz doc pra vc,0
af pen vai rol,0
mac mill morr gent deu seman forç famili amig rapp gost,0
hj faz 1 seman desd show monst,0
menin termin pox shipp tant vc ai falakkjskjd to trist aind,0
desd tô saudad bich,0
pêsames am sempr ruim perd bich,0
sent falt alguém agor sim,0
man to péss sei chor,0
olh lind sexy quer,0
vc deu bol ceno cobert chocolat,0
saí nenhum fot pd fest,0
basic rol grand demal ser pouc pesso fotograf af,0
fot taehyung bem mão ai,0
odei respond problem difícel,0
alguém pfv pass netflix,0
daniel ama tant,0
cel lo real import,0
nonn acompanh arian tud,0
quã burr faz tatto q dedic ex msm tend atual xddd ps mt lind,0
ow beb uma cois rol sei val pen convers obrig vdd,0
consegu cheg ced azureconferenc,0
ai bom qualqu cois pod cham quis,0
aaa tav simm fiq saudad,0
acord morr sdd am,0
peg folg seman tod escol porém fisk né ah,0
nao fic assim anj voc eh lind eh babac favor tent nao pens niss,0
aish bae porqu n grav ahh quer ver grac,0
faz cmg jul tud culp cartol odi,0
veter,0
dia sér perfeit curs,0
ai fal menos pass rost ombr,0
compr preç salári estagi difícil,0
dia vai ter tweet ness cont encontr amm,0
surt surt surt nen amo,0
hoj tá send dia tod mund ignor whatsapp,0
gent coraçã tá doend menos vão encontr descans paz agor,0
eai vid cham la whatsapp perd contat,0
ta mesm car 2013 boy in luv to pass mal,0
prof tá doent pod pass raiv kkkkk,0
mãe tá mal sinusit tá deit enrol cobert,0
gat mi parec ser mi brav tô agoni quer separ bich,0
segund feir 36 grau vou est ond escol,0
car pi desd person aparec alg coraçã tav diz q ia morr,0
ah vai encontr vai dar tud cert,0
falt wooseok pra complet inter multifandom,0
consig ver víde fic trist caus caval,0
deu tô mal,0
vou tir cart portant precis estud códig ahah vi vári,0
qer com pizz hambúrgu hoj amig nao dão sinal vid,0
pox tad lembr fal tav cânc pra mim sei,0
abraç johnny tão bom,0
sempr esqueç dia selc day enta prepar nad,0
demor demal pra post real grav ant,0
tô son,0
tão egoíst pont enxerg dor alhe machuc cr nad legal,0
yanan doent quer anj fiqu bem log favor,0
amo jimin mtoooooo mto mto mto,0
sop fic mt boa gross,0
ai abigail hannib relaç fratern tão boa to trist,0
melhor sofr twd,0
nunc fiz,0
nam quer,0
sempr cheg cas venh ver novidad nunc saveshadowhunt,0
aaaaaa quer mud n pc,0
fiq tristass verdad esper pesso fiqu tão trist,0
pod sent assim sempr né,0
gerard difícil vc volt pro twitt vai cair mão vc volt,0
bizarr porqu madr cheg amanhã pra fic um dia aqu cas sup quer est anim,0
odei fal pai porqu diss tav junt dinh pian agor ja qu oferec pian stat of the art gt,0
simm am dess show par ouv,0
tô vontad chor,0
ohhh faz sent turn pra respond fal niss porém inspir tá trist,0
quer ter assim,0
menin tô put cheg segund bos build lind morr,0
ja ta dor cabeç,0
omfg con cuid gim cuídat much,0
hoj aínd pens bolsonaro17 vot alvarodias19 mesm form lul revel desprez víde alvarodias19 reveloum real,0
ei aparec algum cois tl tá tweet real preocup desculp invad espaç quer ignor,0
sint saudad melhor amig ant gent convers tod dia convers dur hor ai conhec nunc fal comig fal tod mund menos comig,0
tô put aqu assist víde minecraft gt,0
hj ach pra baix ness sit torrent,0
lindaa kkkkkkkk ai ach grand sab gab convenc,0
n sei oq faz,0
gent fic fei d,0
segund opç,0
fri temp fei,0
crianç lind ah,0
escut seokjin termin cant part músic deix coraçã tão quent amo vocal,0
acord brab gt brab nom,0
rh ai rosbif ach pesso maravilh to saudad,0
saudad cabel assim,0
enquant to celul 4gb capit,0
nunc sent tant dor,0
to ness duvid ha mes nao consig decid aaaa,0
just tá proteg concurs babac sal aul pi matér obrigatór,0
poss envi dm,0
pi ninguém,0
vou sair pentágon,0
dor cost,0
ach q ngm ia acert gt vc real sab oq pens ein,0
viv jap eh fod,0
aniversári 00h pai dand parabém aqu cas,0
difícil acab lav ai vou ver pront ja suj nov,0
cust nad cub invest nel,0
quer ter dinh pra ir,0
car man vou sent mo falt dud namor,0
arian fas tão feliz vid vai fic arras,0
simmm últ preguiç ler mang amsjssksk,0
amo sei nunc vai acontec comig,0
tant dorm tent convenc acord agor boa caus sei,0
man web nam kkkkkkkkkkkkkkkkkkkk moral 2 min ain quer webnamor,0
