tweet_text,sentiment
vi uma blus tao lind de daredevil mas era de hom por quer,0
pox fiq com a consci pes agr,0
ah meu am voc já sab que não é pra lig né voc sempr foi um menin e sempr vai ser eu te amo fic bem tá bom,0
também sint saudad diss,0
vc pod me respond na dm,0
tou sens não me cham iss mart,0
por que tá tod mund trist eu só quer abraç voc e diz que vai fic tud bem,0
2 am necesit mi cam partychilensisprevia18,0
quer prim am voc já me fez muit mal mesm sem sab eu já sup tud iss mas hoj em dia est muit afast eu gost de volt a ser sua amig,0
a sla ja tent pôr uma ant,0
que saudad do meu tom,0
eu comooo totil tenh metabol aceler,0
odei ver a madu dess jeit meu neném não merec,0
as drog lev mais um ess ano em pens que minh dem pod ter sid lev tb meu coraça ja apert,0
odei me desped da wendy tod vez que tenh que faz iss part meu coraçã em pedaç,0
se foss de manhã eu ia mas o de tard começ há hor que eu entr no trabalh,0
eu quer ter peg o fre mas ele mostr cobranç de val e ai eu nao entend nad mas vou peg ess agr obg,0
boa noit galer eu amo jenni kim e tod seu detalh,0
vai fcr esper o hi high acord ent kskk,0
que saudad ter um encontr,0
o spac é tão smol à beir do crimz honeybun,0
pel menos não foi rasp a cabeç igual o changsub,0
simm o mc nald também morr sext,0
termin mesm o noiv sim,0
qmd q educ físic me cont p méd,0
eu tav dodó da cabeç liter,0
por que se deform la k,0
as jarmy não vão ter nenhum músic nov,0
tent demal porém amanhã eu trabalh,0
pox mas ei não acredit que não tenh ninguém que que te beij tu é incr intelig e aind é lind pacar,0
ai amig ach q c ia fal q tarr em jundi,0
eu esper que voc fiq bem e não se culp por não consegu reag da form que idealiz a culp não é sua foi uma reaç de pânic e iss é norm,0
voc é tão precios obrig coraçã ♡,0
dól sub r409 às 0940,0
meu stefan não tev paz a séri tod tvdnosbt,0
ai gent olh minh fraqu bem ai,0
noss sent a famíl,0
hj eu nao poss,0
khalid me sig dand demasi nostalg,0
ele foi intern e eu nem to lá com ele a a a,0
mas que sorris né vam combin ele dificult mt eu fic vend ele com as fã e meu deu que am man,0
eu e a sar amanhã no últ turn vam fic separ,0
voc sent falt de alguém agor sint de voc,0
eu amo ele com tod o meu coraçã e eu me sint tao sortud em pod am ele e ver ele feliz e faz as cois que ele gost com tant car se eu pud eu far o imposs pra ver ele sempr feliz saud e cerc de gent que ele ama ele merec o mund inte,0
uma matér muit lind e tão subestim,0
caramb já são 17 hor,0
não consig mais dorm na pos que dorm mais,0
ess juventud n sab oq fal,0
fui compr minh tv mas não tinh a que eu quer e tiv q peg uma de 28 poleg,0
eu tô tão trist porqu a arm era tão fin,0
peã eh uma desgr perd o rost de bob,0
fiz meu chá lind deix esfri fui escov os dent e tom,0
quer ir amanhã às fest,0
eu to muit em choqu eu sempr gost muit del mas hoj eu sent um negóci e eu fui escut e ag pouc eu li as notíc,0
meu pai tav me lev de mot pro trabalh qu vi um caminh carreg um mont de porc em cond desum ele est apavor e grunh muit não consig par de chor fiq tão choc que não consegu peg a plac do caminh eu to muit trist,0
pox o que eu fiz,0
hoj eu vi os produt da fenty beauty de pert quer tud mas é tão car,0
eu to me sent mt mal pq minh mãe vai pag um consult no otorrin pra mim ela ta quebr e ess consult fic mt car pra gent,0
ai nao consig dorm,0
fic decepcion com o que o brasil vem se torn aind vai ser por muit temp o país do futur enquant seu pov o afirm com tod as forç com país do pass a cad dia que pass mais cert fic de não cri minh filh aí,0
sei q é ruim mas uma part só pra garant o ingress de famíl n sei,0
só sei que o cal est dand as car e eu quer ir a prai vai faz doi ano que nao vej a car do mar eu amo prai demal,0
ele e tão fof,0
beb rei faz 4 aninh,0
o fog começ pert da 23 hor dest sáb,0
eu já tinh me planej pra falt aul na sext mas minh profes avis hoj que possi vai ter um test ness dia,0
parec que não tem ar no meu pulm e meu estômag tá revir que angust,0
me emocion com o últ ep,0
com q faz pra por iss q eu n aprend,0
sou obrig a assist tod os dia,0
se pra tud na vid tem uma prim vez hoj foi minh prim vez de zer uma provakkkkkkk,0
lind mas falt uma cois,0
minh amig tá me troc por outr pesso,0
eu não encontr a dispos nem pra entr pra academ aind,0
pass sim eu sou acostum com iss até,0
o yoong danç em seesaw eh a cois mais lind dess mund,0
ave amig quer também viu tá muit difícil dess meet sair,0
qu me vê rind não imagin que eu fic chor por ai,0
ninguém par de me segu agr tá senã eu fic trist,0
apetec me ir dar grand volt de carr agr às tard mas infeliz não vai acontec,0
eu ach que precis rel pq o meu deu que precis prest atenç no detalh shdiushodu,0
put merd que saudad,0
há uma seman tom a pi decis de não atend o telefon por est trist se vc pud volt kah eu pass o rest da minh vid te ped desculp,0
por que que tud tem que ser tão complic,0
a vontad de troc uma ide é muit mas o med é mai já faz um temp,0
tud que import pra mim est bem aqu,0
voc pod or por uma pesso em espec hoj ele cham marcu grimmi a irmã del foi assassin por um fã há 2 ano na frent del e ont a mãe depois de pass 23 ano com cânc falec se pud or por ele fic feliz,0
o temp tá pass rápid muit rápid,0
ui ate eu tenh invej,0
affu sab q eu ñ ia ganh msm,0
com ess chuv esper muit de coraçã que as pesso em situ de rua estej bem que tenh consegu abrig pra pass a noit,0
não me identifiq com nenhum,0
to feliz pq vou ver a leov mas não é por um bom motiv,0
to tao trist com a paus de simon e sim,0
que bonit ind ver o kard you are so preci,0
too vim faz um negoci c a xavant mas noil vai emb hj msm,0
ohhhh dev ter ido ai qe sad,0
inaceit ele não tem post não sab lid adequad com “gente”,0
vou mas prova não vou pra sal de nov,0
por favor continu send fort vc não fiz nad de err e são incr e eu tenh muit orgulh de tod vc,0
faz um trabalh sobr vegan e de vdd pens em vir vegan man os anim sofr dm,0
ai ent sint muit amig,0
total desensibil com cois pes por ser expost a ela por temp demal,0
simmmm quer a próx tempor,0
mig vc só tem q aceit,0
nunc fal ah fal um dia,0
quer minh cas quer meu telefon,0
n vou mais p alegrin,0
e aí amar 5º dia útil após ser feit a devoluç e nad do meu crédit o meu obje era realiz a troc de tamanh mas não possu mais o tamanh que quer até ont tinh que estres amp¨,0
mesm ele diz que não ele é lind pra crlh,0
e fortal os bacan cearens quer vc aqu,0
sou a pesso mais trist do mund,0
eu quer meu am meu coraçã tá doend,0
boa noit meu am,0
to bem trist agor,0
eu amo muit o haechan,0
não sei pq minh boc est tod cort e o motiv nem é oq eu quer,0
saudad da porr do meu delen,0
não tem mais nenhum jogu legal na play stor,0
eu te amo também aaaa lt3,0
eu est me sent tão pra baix ess ult dia,0
exat minh car fic parec uma bolach,0
sim aff ele pod ser o nat que ai pod quebr o coraçã del sem dó,0
minh internet ta ruim aí só tinh iss baix,0
eu só quer ter um sobr,0
voc nunc me enaltec só me zoa,0
tod mund sempr viaj em fd e eu vou jog gla e pokeon,0
trist olh p pesso e sent um pouc d noj por cert atitud kkk,0
e agor que eu ja tinh raiv da guil mas a histór del com o irmã del é tao trist,0
noss amig me perdo,0
eu tbm trist quer ver a quint log,0
dev ser horr par um pai e uma mãe admit iss,0
fod criat dorm lá em cas e nem pud dorm agarr com ele,0
a gent combin de esper até o natal pra compr com aquel descont mas quer tant pod compr de s u r p r e s a,0
short é bik demal,0
kkkkkkkkkkkkkkkkkkk fdp magin eu perd pel mund nunc mais volt pra cas,0
aaaaaaaaaaa tô do lad da mai e mai aqu quer ped fot porém 419 pesso de produç e seguranç ao redor mas troc um boa noit e sorris ahahah,0
eu to assim também raf,0
eu sint tant falt do meu melhor amig que dói meu coraçã,0
aquel round que morr 3 pra ele na lig e 3 no bomb a foi devast,0
ó meu deu pq cancel shoot,0
é muit bom bem pert da minh cas viv lá eu amo minh cidad demal,0
o jen fof demal,0
e pens que era pra ser steeleg kng lucas1 hen1 e boltz com 1 maj dá uma trist lembr,0
saudad da prai também,0
o rio que eu chor,0
até a águ acab,0
não to acredit raf,0
tent entend o problem da minh fot de perfil,0
eu vou entr de férias agor dia 24 e fic até 1210,0
é pq eu não sou fam que nem sua outr amig nao eu nao sei qu é mas me desculp se eu já te ignor algum dia,0
ser que alguém tem minh notific ativ,0
não apag sua fot comig,0
gent n tenh estrut pra iss de nov aaa,0
ped um ub vem pra cá dorm comig e com pizz amiii dxa eu ti mim p vc n fic trist,0
meu tio pod lig log pra transfer ess internet quer volt a jog de nunu,0
esper que o niall estej bem,0
eu fiz est quadr há 5 ano,0
tô tão trist que tenh que acord ced,0
trist sab que kard vai est em curitib amanhã e eu não vou ver meu bebê,0
eu sup concord séri as pesso est se afast por opin diverg sab quer imp e se vc não concord é julg até o fim quer acab com o discurs de ódi preg mais eu não ent só fic trist e quiet pq não dá pra convers com ninguém,0
ont eu chor tant que minh cabeç tá explod só quer fic em cas dorm,0
caramb mas voc tem alguém pra fic com voc depois que acontec,0
ñadkksksksk llegó tard a mi cas,0
est procur altern p diminu pq plac nao pued us,0
saudad de rol específ é a pi cois pq nunc mais vai ser igual doi demal av,0
sim aparent é geral,0
tô mtttttt trist pq vou pass ess find long da jap,0
eu apoi tev show del aqu ont né se eu soub,0
napaul aind ta dodo,0
ah até agr só fic com min nem no arrisc a tent couch com hom,0
eu to muit trist q ess vai ser o últ semestr do meu profes de teor literár eu tav planej peg mais matér com ele aff ador ele,0
com qu é que vou faz iss est ano,0
affff quer ter vist ele aquel dia,0
saudad do meu tic,0
voc sent falt de alguém agor de muit gent,0
vou dorm tô cansaderr e tô trist agr feliz por tod as emoç porém trist em acab tud,0
a minh cabel ach que foi mais ced de férias,0
tô pass mt mal,0
hoj eu tenh pa,0
eu te amo demal,0
agor o gol contr foi do flu ayrton luc foi o respons,0
não vou consegu peg ess refer por motiv de 1 nunc che a carol 2 nunc che uma rainh da escóc,0
eu mas por que am eu não fiz nad murm,0
jur por tud fd,0
se pud abraç só um membr do bt qual ser o taehyung porqu as vez eu sint que ele precis de um abrac,0
man eu to taoo cans quas não dorm o fd tod hoj q cheg mais ced to aqu enrol p sec o cabel,0
sim tem uma hor mais ou menos que a filh del confirm,0
quer só um beij mas voc não qu mas eu quer,0
aa esper que tenh sido eu só lembr do teu rost,0
olh est alon vem ter comig,0
os de verdad eu cont no ded,0
heron quer sou afim de vc pq ach q a gent se combin mt mas trist pq vc desist de sem tent aaaah me fal qu é voc,0
kkkkkkk não ajud nad,0
meu dia pod ter começ bom que nem ont,0
tem dia q a vontad de viv é a men possível,0
tu fog sempr com o rab à sering porwu est a lev um banh eu é que não tinh argument mas tu é que continu a fug coit,0
era pra eu te fal mont de cois mas não fal desculp,0
eu quer dar muit abraç,0
oh vou emb sext,0
cenh istarqu nao to me centinu bem naaaaaaoooo,0
aí amig não fal assim do leonin nem do emic,0
o final da performanc da arian que cois mais lind,0
quer um text fof,0
quer pod vê lo dnv,0
mas se foss comig era melhor,0
amo tant atypic não quer ver pq não quer que acab log,0
sal de japon chei for chin e as outr língu com é que vão fech o departament nem faz sent iss,0
agor só exist na minh memór,0
minh vontad é de traz as dua pra cax porém não poss,0
run foi o prim mv que eu vi,0
quer só ter mig no telegr pra mand stick e mem,0
noss bb eu fui ver e só me deu trist,0
vou aí compr na sua sorvet ridícul kkkkkkkkk,0
pass log depois do tirotei fiq choc com a quant de tir no carrr e com os corp estend no chã to até agor sem fom um horr,0
ba só quer um abraç do samuel agr,0
minh irmã n fic internadaach que vai ser part norm,0
o twitt q eu gost de ver tá for do ar ent n sei o q eu faç aqu ness sit,0
eh issotalv eu dê uma aparec aqu se não acontec vou tá aqu no 30 milhã,0
tá me doend te ver mal,0
to muit trist que perd o tweet do man defend que constru o estádi do flameng na áre do mus,0
ta aparec o avis e mesm assim,0
sonh compr álcool e uma com gost e um amig p jog convers for real quest de trigonometr,0
oxe mas porqu tant matér reprov em algum quer pod te ajud mas não sou boa com sabrin,0
sim man e a bg ta de pé aind,0
só quer um celul nov nem o aplic do tt poss ter,0
o hin é lind mas ach caf ess man cant,0
nao tinh um stre pro youtub mas só vai pass o show da manhã,0
meu deu mar me cham na dm ou wpp,0
mt ruim a cam só pra mimmmm,0
viv na pel kkkkk lua em cânc e asc tbm afff,0
pq ess tweet ta com tud iss de lik e respost ess nao eh o princip enfim a part de amanh eu volt a peg os por de nov por ord gent dsclp mas quer ser just shdudhsdud ter muit pra coloc e a camiset tem espac aind,0
saudad da minh amizad do ip eu faz amizad tão fácil qu era crianç,0
caramb pi que nunc tinh vist de efeit colater de acontec com alguém torc muit par que poss resolv iss log,0
vi o cleiton ont e ja tô com saudad,0
não tem um dia que não tenh um moment est cans de ser burr,0
sim da p acredit kkkkkk obrigadaa iss eh bom,0
eu vou ler tud mais tard eu já fiq apaixon pel que tem na sua bio e os nom as cap as apresent da histór já me deix muit encant,0
que saudad do harry,0
ach iss muit sacan mesm que voc não vá junt com a gal e pref outr desej boa sort e boa viag sab pra que ess ódi tod,0
aaaaa o meu deix mtkkkkkkkkm e elr tbm cheg junt as vezed,0
ps infeliz sou tim pox um dia já fui mais aí vir car de pau rsr as vez,0
sent minh falt eu sei que não,0
a vid é um sopr man a gent tem que cuid bem de qu tá do noss lad af,0
to indign que nem sab dess dit cuj dess prêmi kikit e que faz ano q não olh um map do brasil pra sab divid nort centr oest e ess cant séri muit tong eu,0
to tao feliz com a minh unh pint uma pen que talv eu tenh que tir de noit,0
amig eu to na aul ess horari n tem um mais tard nao queerooo,0
gal ta faz um ferv pra ir pra prai mas qu pens na gran que vou ter que gast me vem os equip de tatto na ment que eu pod est invest,0
porr quer mt ver a loc da brunn,0
ai amg eu tô devast,0
eu amo voc demal doi anj,0
minh famíl sup ach q eu namor escond del pq ele sempr jog uma indiret mal sab ele q n peg nem grip kkkkkkk,0
ela tav par o temp tod so ouv as palavr final da peç e dai ela saiu do lug e vei na direç da cade e eu ach q ela foss fal com a menin da minh sal tbm ne mas ela vei ate mim e me abraç,0
bah com pod mand ela vot no ciroooo mas meu pqp com pod bich ela tav sofr com a falt de inclus e agor vai pior a situ,0
eu jur eu só quer abraç ele,0
meu a arian vai fic mal demal aind mais que foi por overdos,0
tenh que começ a me content de com um salg só no elit 2 por dia est me deix pobr 450 cad e nem é tão bom assim,0
eu nunc tinh assist iss eu ti muit trist,0
alow pessoal da tô tent entend com ess pacot de 4 bloq de postit fabric no brasil cust quas r2000 na papel aqu do lad tinh que ter um kit mais em cont pra gal que trabalh com rot narr us muit,0
aaa com pod mat um bich dess,0
ha tard demal bat eu ja tenh escolios,0
sim ele não sab mesm daí eu fic morr de pen mas é pro bem ne,0
por que não nenil,0
sempr que chov assim meu coraçã fic apert com os bich que est na rua tô louc pra ouv algum del aqu pert de cas pra eu peg,0
modern segund fas e concord verb e nom,0
saudad da minh crianç,0
pox eu quer mt ter ido pra bar em bar ja vi uma gal diz que foi mt mass e foi mais barat doq ess open bar que a gnt pag aí,0
tent marc vc e a nat mas tem o cade voc são maravilh,0
vdd vend pra um car de linh ou sej probabil zer de ver ele pel rua afor tadin,0
esper que ele descans em paz e a famíl fiqu bem que arian e pet também fiqu bem poi a falt de respeit do outr ta caind sobr ele agor só boa energ e lembranç lt3,0
a histór atrás dess music eu chor demal,0
era brinc pra quê ess viol de palavr,0
eu quer faz minh tatuageee,0
man a minh orelh não tem a curv ond pass o transvers ent nem tem com coloc pqp,0
to com dor no corp int ai grip pff não,0
só precis do meu celul,0
pox calç 38 mas bel pe lt3,0
ai que saudad de voc pqp,0
já to com saudad del,0
to trist que a novel acab,0
quer que alguém me de mim car e que me trat com alguém espec,0
saudad de convers com a reb,0
que pen que est tend prolem com sua entreg infeliz não tem control sobr qu a transport tent realiz a entreg mas pod ter cert que acompanh o process par que o produt cheg se precis de mais algum cois est à dispos,0
casal lind dess pen que o gabriel não fic muit temp viv ness seri,0
minh mãe tá tão trist e eu tô agoni por não consegu ajud aaa,0
meu pal só assist film cristã que bot gay e pesso que não quer educ religi obrigatór com inimig iss é real,0
stev job dev est aqu pra ver o sonh del,0
af eu ach q com a barb iss tinh acab,0
amo sair com a lariss pq fic tao ocup em da atenç uma pra outr que esqueç total do celul e grav nad da noit de hj,0
não consig mj lind tho lt33,0
ami facebook no me func,0
tu tá gost de alguém gat miau eu não fal com ninguém ent nem tem com eu gost de alguém,0
aaa deix pro próx pó ent boa sort na prov,0
noss ele é tão lind se eu pud peg pra mim,0
só quer ta faz a faculdad q eu tant quer mas a vid resolv mud meu plan,0
a justiç foi feit no moment em que eu cort meu ded junt,0
meu beb acab de embarc par o castel magic de tao tao dist e eu ja to sent falt,0
eu quer ir pra cas,0
n quer dorm mais,0
era só um turbin mesm,0
oq acontec com o meu am vem de zap efron,0
ai odei qu o destin brinc comig,0
não fic assim vou te cham no wpp pra gent convers,0
eu tô muit trist que gag não vai vir no rock in rio qu sab em 2021,0
só vi víde pq nenhum alm ilumin me emprest aind eu aind não vi o final mas tom o spoil log que saiu,0
o fod que eu quer um corp específ,0
quer só dar um cheir no meu negu,0
ela vai falt de nov,0
fal assim não mi que aí dá mais vontad da viol aind dhuahd,0
pq é tão ruim sent saudad,0
tod vez que o temp tá assim fri e chuv eu fic com o coraçã part de ver a ana paul sair trabalh a madrug tod mas a lei do retorn não falh e eu sei que a recompens do meu am vem,0
as vez eu quer que o reprov só p eu n ter que fic sem ele ano que vem qu vai salv minh vid qu eu to tod lasc,0
eu jur que eu to igual pens nel tod dia e é uma merd não sab qu vou ver ela de nov ou se eu vou ver ela de nov eu amo ela mais que tud de verdad,0
bat mai trist depois que acab de com o lanch,0
o mund é bem melhor qu voc est aqu sorr bast e torn o mund um pouq melhor ✎ eu ire faz iss anonniess obrig de coraçã,0
ahh precis que a camil me mand as fot que eu tir no celul del,0
a que pen ne,0
hoj foi o dia mais difícil da minh vid,0
ai gent a voz do minhyung é tão lind feliz beb talent q eu amo demal,0
uhwuheuheuh pox eu fic preocup de fic aquel silênci chat e a pesso se sent entedi aí fic fal,0
pux no what perd tod os numer,0
deix eu te explic no wpp,0
eu em cas e com fom trist e ansi mãe mand ess fot do café da tard com as amig lá em pic,0
macac eu tenh dó eu olh e já pens que ele dev est na florest não em cas,0
à 1 ano est no port,0
baudbaifbaidbaidbaidbakdn ai eu te ent tenh plot guard desd 2012 só esper uma brech da minh imagin pra ele saír do papel mesm,0
kkkk ou dev ter dad qu voc ja tinh said,0
eu n iri deix os portugues colon o brasil e acab com meu pov,0
eu tav compr ingress pro jog do atlé de madrid e o meu irm acab com minh esperanç fal que o voo era na mesm hor que raiv,0
ah bom até qu falt águ em algum pont não falt kk,0
sem car trist bb,0
uma mot pass em cim da pat do meu cachorr,0
sds de vcs seu mal am me esquec,0
aind nem col na prov de sáb mas só de pens eu já to me sent mal,0
e eu a pens que est a começ a ser boa pesso,0
eu sent sua falt na minh tml,0
tenh med de verdad do result dess ele,0
aiiiiiiiii não fal iss que eu já quer chor que drog,0
eu amo tant as fot que ela tir eu esper que ela volt log algum dia,0
omg sim tá muit nít que ele tá magr car e eu fic extrem preocup né porqu o jb sempr foi muit vaid e sempr gost muit de academ,0
ja somoo só falt o pc,0
e amanhã começ o sofr,0
ah que saudad del,0
voc sent falt de alguém agor sim,0
ai man ess bgl é mo esculach msm,0
mas n faç a raiz desd jan e ele aind n cresc,0
precis de dinh par compr tabac mas não tenh,0
man mto trist né iss é desum se quis convers to aqu forç pra gent,0
acab ave em far e em floc e eu to feliz kkkkk pq man eu sou mt vici ta doid mas eu quer tant um mingau agr,0
nem tav fal sobr naz tav fal sobr mbl,0
nao tem mais vag par príncip,0
eu tô tão apaixon ness fot na moral a yerim eh perfeit eu amo tant a minh menin ela me faz tão bem,0
fei igual a canet do willian pox,0
siiim ele dev est bem esgot com iss porqu fez um text bem fod contr o bols e os elei do indivídu xing muit ele foi horr de ver,0
to tao feliz pel meu casal noitelutávi orgulhoepaix,0
ach que precis convers,0
qu vc automatic se torn am e respeit,0
ow mai god uni nao crei,0
até que eu tir uma fot decent na par porém quer ter tir mais,0
minh mãe tá pass mal,0
quer ter uma camis de tim,0
aaa k nunc fui em sp ach q só desembarq aí,0
final de tempor de sharktankmx,0
meu med eh morr do nad e minh cachorr e minh gat não ser bem trat com são comig,0
desculp eu só não tenh corag aind eu sou tim pow kkk ent tá qu quis me cham,0
eu acompanh a au markson a au markjin e ess au markjinson desd o começ e noss eu sofr tant ajdjejdkekkdk nem acredit eu também vou sent falt del com o temp vam faz sim e obrig por ler tod ela,0
no aliexpres mas o link q eu tinh já saiu do ar,0
par de us o axé par o maaa,0
vou fal pra vc q não gost dess nov format de sup bonit mas ach legal o program sempr est se reinvent pen q só não me agrad,0
ele vão respond sim pergunt se ach melhor pergunt só pra uma pesso no priv que vc ach que sab em vez de no grup,0
doid ruim man mas é passag com o vent,0
o catr não pod morr sdd show do catr no café cancun,0
tenh saudad do meu raf,0
ganh o bing bb falt 2 númer p eu ganh 2 mil,0
ai meu bb sei sim vem cáseg a minh mão tá tud bem tá eu to aqu se acalm,0
ach que cord tard de mais e a minh bole par a per arranc sem mim,0
iss so fic cad vez pi,0
quer mt pod ser seman que vem né,0
eu só foq no vernon post no ig que ta ouv pentagon eu amo doi grup que se apo lind,0
foi mal mas ela nem qr ent não da nad q trist,0
a músic da calli toc no fund do últ ep da 14 aaa,0
pass meg rápid pel mine e já fiq gigant quer fic pra quart mas dá não ótim diaa e vam,0
qu eu quer msm nn deu,0
ant eu só malh de manhã ced mas me acostum a ir 22h por caus do trabalh demor pra acord mas agr to lig no 220,0
est bué nerv sei q sou um pouc desastr q alg vai corr mal e q a minh mãe se vai zang comig,0
minh bat não dur aaaa sim fom,0
porqu é que ninguém lhe respond,0
porr muril pod ter escolh uma músic que valoriz mais tua voz,0
minh gargant tá inflam,0
quer ver se minh mãe tá acord e ir bat na port del mas aí vai faz um escândal quer me intern,0
é mas oq tbm acontec natur foi eu começ a gost de uma q não gost de mim aí fic mei difícil dar chanc com sab que ela não gost de voc,0
precis de um fon urgent,0
eu só quer consegu entr em cas,0
eu to um pouc choc com o quant ele envelhec,0
eu to mto trist agor que da pra baix víde no youtub porém tem que pag não consig mais grav a tel com som de lá gr o víde mas sai sem som,0
que vontad de com bol de chocolat daquel de pad,0
qu me der que o dav tiv twitt par o pod identific nist,0
mas rapaz já cheg sab q eu receb um block e nem fiz nad kkkkkkkkkkkkk fiq curi,0
meu pêsames meu neném,0
eu quer tant ess us,0
é tão difícil eu engord e tão fácil perd pes com stres,0
eu ia quebr minh promess e beb hoj porém parec que não vai rol e a promess continu,0
algu me lev ano q vem,0
bem finaa quer ter fal com vc ont mas tav com press,0
9h da manhã e eu já quil desaparec dess mund 17 vez desd que acord qu ser que iss acab,0
quer ter ido no larg da batat mas ame as fot e to muit feliz,0
quer mas a minh não par de pul pra tir fot,0
eu use o filtr de piercing e agor quer muit coloc um,0
to nad kkkkk é q tem gent dorm do meu lad ai não poss faz barulh e to sem fon,0
já é outubr e agor não me prep o sufici,0
q houv meu am vc ta bem,0
tenh saudad da mafass,0
ai man ele faz iss na otrat que saudad dess man,0
a arian dev est tão mal agor,0
amanhã é aniversári da minh mãe mas ela não tá aqu,0
reprov não é legal,0
precis de uma cap nov mas sou muit chat e não gost de nenhum af,0
aaaaaa acab de encontr um filhot de cachorr so peg no col abrac e fiq com uma dó deu vontad de coloc na mochil e lev p escol,0
não acredit que o mac mill morr,0
gost muit de um cuscuz agor mas não ser possível,0
l conhec pel bhy pod ser minh melhor amig mas só me abandon,0
crtz q minh mãe não vai compr pra mim no final da cont,0
to ach q vou ter q deix meu cabel cresc,0
ess é o tern que ele usou que eu menos gost mas olh ess anj,0
eu quer ter mais moment bom comig mesm par pod escrev pra tieu me sint sempr insufici aind mais agor que aind tenh minh pequen yonibo pra dar am e car me desculp por diz ess cois par tieu não quer te ench com minh cois,0
eu tbm man eu tenh muit orgulh do percy de qu ele é da evoluç del da hist de tud eu amo mt ele,0
pox tô fug do snapchat igual o capet da cruz,0
a turm de art é aquel bas,0
descobr que não abr brasil i’m devastated,0
quas ninguém on jooh,0
ess começ tá send bem difícil e agor tô acord de madrug pra uma aul 8 da manhã send q tô doent,0
eu tô tão trist com ess notíc,0
meu celul acab a bat am,0
hamburg de chedd e chá gel de pêsseg 850 levant depois de 10min dá mó prejuíz,0
hahahahahah eu nem est pox fal assim não,0
sim eu am ess músic,0
noss dá pra sent o clim trist por caus do incêndi no mus nacion iss me revolt demal,0
eu não tenh culp,0
só quer morr que raiv,0
por favor ju me ajud pel am de deu perd minh cont com 50k de segu no dia do meu aniversári gt te mand email me ajud a ter minh cont de volt com um pres por favor eu implor,0
gost de ser gir e ter um corp do car com ess gaj que me aparec na tl,0
quer me ver assim também,0
não peg a indiret,0
eu quer com torresm,0
hoj é aniversári da minh parce de coreograf e creuu feliz aniversári ariranh felic saúd juíz e sucess cheg no 18 e tu aind não cresc,0
te amo tant meu pitic,0
quas 830 eu apreens esper meu pai que est em cirurg,0
honey im sorry já encontr o meu prat de arroz,0
a to no mand alv,0
man faz uma car que não mex na minh playlist do spotify,0
séri a falt que minh vó faz é surre,0
nad com nad falt a moren,0
a turm de art é tão espec,0
man eu esquec o fon de ouv pra sair de cas hj escrot pass estaçã e estaçã sem ouv as minh playlist,0
eu tô apaixon ela é lind demal,0
putz aind não est em cwb,0
não sei o que bot de stuff,0
eu amo o estil vov do taeta,0
não acab em agost e depois que acab começ ess palhaç,0
est até hj de manhã agr já n to mais,0
eu não sou mais,0
se tu soub o quant eu te amo e o quant eu te admir tu pass por tant cois e segu send uma mulh fort e iss é uma inspir pra mim lt3 obrig por não desist do teu sonh meu anj lt3,0
ô amig cê tem nebacetin ach q func da dua form tb pra ajud a cur os machuc e pra te imped de mex mais,0
eu to procur desesperad por outr trabalh mas tá tão difícil iss me deix aind mais nerv,0
obrig ach que é um remédi que eu tenh tom,0
eu chor tod vez wue vej ess vide stre head abov wat par ajud a fundaça,0
só pq eu quer com um lanch com mto bacon e calabr eu n poss,0
voc sent falt de alguém agor sim,0
mom cad dia que pass me apaixon mais por voc com pod ser assim,0
quer ir pro jog hj,0
há alg em que voc acredit até cert pont da sua vid mas depois viu que não era nad daquil estud kkkk,0
perd fresn vou perd 30 to mar,0
quer adot um porq também,0
ganh uma e morr,0
só tenh amig que me ignor real qu mais precis,0
eu te dou ela,0
ach que vo te mat ant,0
eu tenh um pouc de vergonh de convers com os outr mas eu esper mesm que hoj sej um dia melhor,0
saudad man vam sair ess final de seman por favor,0
ai mand pra mim no ccat sobr traz alguém de volt à vid eu a princípi ach err pq né mas eu sup quer o jjong de volt mas porr ele sofr tant e sempr tav la sorr nao quer prolong mais o seu sofr,0
o ranç de iron maiden se instal uma pen era tão legal,0
car eu am ele le long um do meu rapp prefer,0
meu deu eu quer ess driv aaa tir do youtub algum clip,0
quer não ter vontad de desist de tud a cad 2 dia,0
fui lev meu pai pra fic com o carr e ir na feir mas tá chov,0
anjaaa pox tb quer mt ser tua amg,0
menin com é difícil volt a faz exercíci depois que par,0
no final do mê pret reajust os preç poi o dól est muit car e eu sei que iss pes pra voc mas se quis me ajud nest mê par garant sua recompens fic muit grat lt3,0
nem um boc sry mas não,0
o kafk eu não li pq nunc ach físic na sara daqu égu o tsuruku é maravilh mas o meu prefer é o minh quer sputnik,0
eu te amo até o infinit meu am,0
ess vide acab com tod as forç que rest dentr de mim quer tant que a dem viss,0
eu amo voc também,0
to sent um vazi muit grand agor não vai ter mais víde de show quas tod dia aaaaa,0
pq andré ta viaj e o film me deix com sdd del,0
bich o catr morr,0
voc não me vem aqu no brasil garot gt ond já se viu bat no yoong par par nad não army,0
acab de assist a entrev com a sarah ponci e gent coit dess mulh,0
agor que o noah vem receb o reconhec merec os noah stan tao começ a ver the fost e minh seri foi cancel ai gent pq vc não for ver ant,0
mas eu est a brinc,0
quer ir pra cas da matriz dia 24,0
o meu é o segund comeback e eu to bem trist,0
aind nem cheg e já quer que volt log,0
aind est em êxtas com a histór do mus nacion,0
chor com vingador for guerr infinit ent sim,0
te amo te amo te amo te amooo,0
