user_name	tweet	date	label	day_period
rescheidt	fui no mc donalds hoje de novo, tenho que parar com isso, já é a 5ª vez que vou ao mc donalds em 2 semanas…	2013-03-22 00:42:26+00:00	negativo	overnight
cahartmann	rodrigo, você ta me deixando com consciência pesada por comer mc donalds	2013-03-15 20:51:04+00:00	negativo	night
OneDMyChocolate	minha mae linda nao quer me levar no mc donalds	2013-03-10 19:01:45+00:00	negativo	night
JaxonBieberBR	let dizendo que comeu mc donalds, nojenta n curti achei ofensivo	2013-03-09 20:53:31+00:00	negativo	night
brunabracarense	meu pai foi no mc donalds, postou foto no face e me marcou não curti achei ofensivo	2013-02-15 14:44:13+00:00	negativo	afternoon
DanieleBalas	atendimento péssimo!!!	2013-02-08 17:29:57+00:00	negativo	afternoon
llorenamelo	aja paciencia pra ficar na fila do mc donalds	2013-02-05 18:53:07+00:00	negativo	night
irisburity	hora que eu começo meu projeto porto vem minha mar com mcdonalds	2013-02-01 00:00:16+00:00	negativo	overnight
marialvl	paia mesmo é a sua mãe comprar mc'donalds pra sua irmã ,mas n comprar pra vc	2013-01-13 22:22:10+00:00	negativo	night
quelmoreth	"eu ía fazer uma foto bacana aqui no mc donalds, mas um idiota sentou no banco em frente a mim e tá bloqueando o meu ""modelo""! que merda!"	2013-01-11 17:00:53+00:00	negativo	afternoon
carol_moura	legal! acabaram de roubar a antena do meu carro no estacionamento do mc donalds da pça do ratinho!	2012-12-29 16:02:46+00:00	negativo	afternoon
giuellis	odeio o fato de estar estudando o dia todo e esse ser me ligar so pra falar que passou a tarde na praia e agora ta indo no mc donalds	2012-12-14 00:33:08+00:00	negativo	overnight
_fabisants	fabricio comparando mc donalds com oficina	2012-11-04 23:25:21+00:00	negativo	night
_gabrielaafr	bom mesmo é quando vc pede um sanduiche na mc donalds e vem outro	2012-11-04 21:14:25+00:00	negativo	night
whoisgiully	quero gritar! não acredito que estou sentada no mc donalds com a cara amarela assim! peguei a mesa mais escondida e to que nem uma emo	2012-10-30 21:35:58+00:00	negativo	night
Carolalmeidahs	essas atendestes do mc donalds são tudo mal educadas	2012-10-30 17:34:20+00:00	negativo	afternoon
gaabisouza__	noooovilds que o povo do mc donalds nao entende qndo vce fala ' grill '	2012-10-24 22:57:12+00:00	negativo	night
amanda_mvm	bagunça mc donalds são francisco!	2012-10-21 02:10:25+00:00	negativo	overnight
marcelosccp7	hoje rola um mcdonalds ah é to em passos	2012-10-14 21:32:13+00:00	negativo	night
vicveiga	eu comendo miojo e meu irmao mc donalds	2012-10-08 00:29:08+00:00	negativo	overnight
CamilaCBorgess	minha mãe que não chega com meu mcdonalds	2012-09-21 01:03:39+00:00	negativo	overnight
rebeccarocha1	estudar do lado do mcdonalds é triste todo dia uma tentação e uma luta contra a fome e a vontade de comer	2012-09-14 15:30:10+00:00	negativo	afternoon
MoisesRoPe	celoso yo? hahahahahahahahahhahahahahhahahahahahha ¿quien es mc'donalds y te encanta?	2012-09-14 03:18:05+00:00	negativo	overnight
didigo95	aqui no mc donalds, que fila é essa	2012-09-10 01:36:23+00:00	negativo	overnight
caiofalmeida	maldito mc donalds que demora porraaa	2012-09-09 23:51:22+00:00	negativo	night
thaaisaribeiro	quando quero ir no mc donalds nunca ngm quer me levar, aí peço pra ir no kilomania q é aqui do lado e minha mae fica cheia de má vontade	2012-08-12 01:47:08+00:00	negativo	overnight
mcolli	a loja da av nazaré aqui em sp a batata estava ruim tipo encruada e o hambúrguer com gosto de velho mandaram mal	2012-08-04 23:36:27+00:00	negativo	night
PaulaSouto	agora, numa boa tem q virar lei: mcdonalds fecham à meia noite! absurdo ter um aberto às 4:30 pra me tentar	2012-07-10 14:18:04+00:00	negativo	afternoon
lilidepaula	morrendo de fome, fui ao mcdonalds e quando chego em casa pra comer, abro o sanduíche e: sem pão, só o recheio na caixa pra ababar!	2012-06-07 19:55:04+00:00	negativo	night
prilevy	eu como mc donalds e depois fico com peso na consciência!! preciso parar com isso de uma vez!!	2012-05-13 23:41:22+00:00	negativo	night
marcelyf	e nd do meu carro chegar hj pqp! foda! (with at	2012-03-24 15:02:56+00:00	negativo	afternoon
vanessadeamorim	tá no inferno?!?! abraça o capeta!! mc donalds	2012-01-12 07:43:40+00:00	negativo	morning
MafeTakigawa	"eu só queria um ""almoço"" rápido e tranquilo, pena q o gercarlos da loja da avjoão dias 872 não colaborou p/ isso!"	2011-12-11 20:08:27+00:00	negativo	night
FlavinhoGomes	a cor do pano	2022-06-13 15:20:26+00:00	negativo	afternoon
ssantya	sanduíches saborizados de salsicha argh	2022-06-12 23:17:02+00:00	negativo	night
GeorgeGE1970	antena3, abc,	2022-06-12 17:41:15+00:00	negativo	afternoon
Wendelhag	não obrigado não aguento nem sentir o cheiro mais…	2022-06-11 01:43:42+00:00	negativo	overnight
bocetinhadecoco	rapaz, eu não deveria ter pedido os lanches do mc donalds meu estômago tá doendo, tô tremendo que nem vara, não sei é sintoma de ansiedade aff não caiu bem no estômago puta q pariu daqui a pouco vou ter q ir no médico	2022-06-09 00:05:26+00:00	negativo	overnight
thltdreadlockss	sensível demais a ponto de terminar o filme fome de poder com pressão baixa por me sentir mal pra caralho sobre os rumos que a empresa mc donalds tomou depois de cruzar c ray kroc	2022-06-07 22:45:59+00:00	negativo	night
Tammorales	fui no para experimentar o lanche novoaí lembrei pq parei de consumirtodas as bebidas tem gosto de xarope (mas o lanche é bem ok!)	2022-06-02 21:35:25+00:00	negativo	night
virginiawicca	que vão para os eua	2022-05-27 00:16:22+00:00	negativo	overnight
legadonobre	mcdonald's é uma bosta	2022-05-25 17:29:08+00:00	negativo	afternoon
defoli_	o mc donalds fez isso tornar realidade	2022-05-23 17:16:42+00:00	negativo	afternoon
descafe8nada	háganse cargo!	2022-05-17 04:41:49+00:00	negativo	overnight
vickyoliveira_s	mc donalds é o lanche mais nojento q já comi na vida	2022-05-15 12:45:55+00:00	negativo	afternoon
DandaraMattozo	o bombeiro atirou no atendente do mc donalds, na taquara, e a juíza nega a prisão temporária dele… as vezes tenho vontade de ir embora desse país!	2022-05-10 03:42:56+00:00	negativo	overnight
julianapraci	acordando com aquela mistura de ressaca entupida de mc donalds	2022-05-08 15:35:39+00:00	negativo	afternoon
perfil_futil	o picles e a cebola	2022-05-06 23:38:15+00:00	negativo	night
augustocdflessa	"obrigado alguém precisava dizer isso mesma casa, mesmo carrro, mesmo café da manhã de merda no mcdonalds maluco tem toc, mas como é bilionário""hábitos simples"""	2022-05-06 22:21:11+00:00	negativo	night
DallilaSach	não aguento mais comer mc donalds, toda hora vem alguem me oferecer	2022-04-28 19:20:40+00:00	negativo	night
AGLN15	esquerda caviar de laboratório	2022-04-27 20:25:46+00:00	negativo	night
quiumen	simples e direto ops! só um minutinho	2022-04-27 02:12:09+00:00	negativo	overnight
IratusPorcum	as batatas, mais murchas e sem graça que restaurante de pf e um cheeseburger que parecia feito de papelão que fast food é junkie food não é novidade mas servir um lanche que beira o intragável é vergonhoso, viu ninguém comeu tudo!!	2022-04-24 01:06:34+00:00	negativo	overnight
IratusPorcum	já não sou fã de fast food, mas a garotada veio pra casa hoje e pediu pra lanchar na e então pedimos pelo e além de receber o lanche faltando as bebidas, ainda recebi um sanduíche que o bacon parecia uma sola de sapato queimada, e um big tasty todo torto	2022-04-24 01:04:15+00:00	negativo	overnight
juliosilvaa84	sempre roubando né vocês patrocinam uma globo roubona	2022-04-23 00:36:15+00:00	negativo	overnight
sdanielvinicius	esse é o padrão bacon queimado cheddar e hambúrguer frio e olha que não tinha muito movimento esse que é o jeito mc de ser?	2022-04-18 17:13:21+00:00	negativo	afternoon
EdueAnne	eu tenho ranço de ver as comadres nessa propaganda	2022-04-17 22:34:04+00:00	negativo	night
CarlaAl76390998	é muito ruim	2022-04-17 00:04:41+00:00	negativo	overnight
shwngold	acabei de comer um combo do mc donalds e nunca estive tão arrependida em toda minha vida faz três dias que eu to	2022-04-14 23:56:46+00:00	negativo	night
Alicesemmaravil	maior prova de resistência ver essas três coisas comendo e falando com a boa cheia puts falta de educação	2022-04-05 19:51:38+00:00	negativo	night
sincerona04	não dá vontade não vendo eli e jessi comendo sinto muito passei mal aqui	2022-04-05 18:01:30+00:00	negativo	night
mateo_mcdonalds	compiporro amigo fumar	2022-04-05 15:29:17+00:00	negativo	afternoon
SylTRS	comer mcdonalds é como limpar um banheiro com a boca	2022-04-03 02:35:42+00:00	negativo	overnight
weilanxianji	em geral eu odeio carne,mas consigo comer algumas coisas com frango ou peixe daí eu pedi pelo ifood um mcchicken, mas erram o pedido e mandaram aquele lá que vem com bacon eu nem sei pq existe essa opção? não sei se vou conseguir comer mesmo jogando o bacon fora	2022-03-30 20:04:23+00:00	negativo	night
Flores20752614	e os profissionais responsáveis estão super orgulhosos #bbb22	2022-03-30 13:52:54+00:00	negativo	afternoon
ceciliacician	tbhq, ou butilhidroquinona terciária, é um aditivo à base de petróleo encontrado em produtos cosméticos e quase vinte itens diferentes do cardápio do mcdonalds	2022-03-29 13:13:51+00:00	negativo	afternoon
GALO_DOIDAO9x2	bbb? não obrigado	2022-03-25 20:08:45+00:00	negativo	night
vmludwig	nossa, toda vez que venho nessa loja da em nazaré, tenho uma decepção hoje não foi diferente, um mcflurry completamente pedrado e com sabor irreconhecível	2022-03-22 00:45:46+00:00	negativo	overnight
jpacanaro	não mesmo	2022-03-20 17:05:44+00:00	negativo	afternoon
morbiusfc	esses dias tinha um pelo no meu mc donalds, com certeza não estou com vontade de comer	2022-03-19 08:47:41+00:00	negativo	morning
sthaycylemos	alguém sabe dizer se a compra da xepa foi boa ou estava cara? não reparei quanta inveja desse povo com a macholandia ranço que fala #bbb22 mc donalds	2022-03-19 02:06:41+00:00	negativo	overnight
Juh__Rs	imagina uma festa com tema mc donalds que tristeza? só tem mc donalds pra comer	2022-03-19 02:05:17+00:00	negativo	overnight
ralfbatista1	esse nugget é horrível	2022-03-19 01:39:42+00:00	negativo	overnight
sildomici	muito cara de pau fingir que o bbb tá bombando kkkkkk o seu desespero é tanto que cada dia mais você consegue afundar a nave mais vigiada do brasil bbb flopado	2022-03-18 15:30:14+00:00	negativo	afternoon
toineverton97	"só pq larissa disse que tá ""engraçado"" ele comendo muito e a mulher com raiva aí quer se amostrar direto com isso"	2022-03-18 13:53:15+00:00	negativo	afternoon
bellaazevwdo	cara daiane nao me da um descanso, é todo dia mc donalds	2022-03-16 01:50:07+00:00	negativo	overnight
dudabbrandao	fala ai do mc donalds de ontem	2022-03-15 01:26:52+00:00	negativo	overnight
nogwlc	como assim acabou a promoção dois por 16,90 do mc? que sacanagem	2022-03-11 15:16:52+00:00	negativo	afternoon
eaigabi	comprei um lanche no e veio com bicho no meio, sorte que olhei antes de morder, parabéns por essa nojeira	2022-03-11 00:22:31+00:00	negativo	overnight
bizmktesporte	tipo assim, no dia das mulheres vamos deixar os homens descansando super homenagem #sqn #fail #mcdonalds	2022-03-08 15:11:40+00:00	negativo	afternoon
GarneroBrunno	você ter opções e escolher comer mc donalds é pra cair o cu da bunda…	2022-03-02 02:54:06+00:00	negativo	overnight
tuittameel	de novo !? cara para com esse cópia e cola aí ! seja criativo pelo menos	2022-03-01 17:24:56+00:00	negativo	afternoon
favsbieber	eca mc donalds tudo franquia criada por um caloteiro nojento	2022-03-01 00:11:16+00:00	negativo	overnight
Camiilao	eh sério isso ?	2022-02-22 15:37:11+00:00	negativo	afternoon
ClarinhadaCarol	gilmar chegou com um lanchinho do mc donalds pra mim, mas eu tô com tanta azia que n consegui comer	2022-02-18 03:56:58+00:00	negativo	overnight
Annimo10438731	comida chatarra	2022-02-11 16:09:56+00:00	negativo	afternoon
apple_gel	odeio mc donalds, meu deus	2022-02-10 22:42:01+00:00	negativo	night
gibellettig	mc donalds é mt lixo como q eu comia isso mais nova	2022-02-02 19:42:55+00:00	negativo	night
IcaroAlmeidaBR	um gerente do nos estados unidos recebe 5 mil dólares agora o uma das autoridades anti corrupção no mundo receber 24 mil dólares líquido, acha que o pode colocar no mesmo patamar que os criminosos lula e bolsonaro! o povo brasileiro é um povo de merda!	2022-02-01 02:40:31+00:00	negativo	overnight
aham_mary	q dia intenso, fui comer um lanche do mc donalds tive uma leve intoxicação alimentar, tdo e logo em seguida c*guei tdo tb, passei o dia sem comer + nd, peço um yakissoba p forrar o estômago e me vem uma larva no meu yakissoba meu estômago e intestino nesse exato momento:	2022-01-31 00:33:03+00:00	negativo	overnight
CristianoNiehu1	"chega a me dar nojo e ainda tem propaganda com uns ""famosos"" aqui no brasil boicote total ao"	2022-01-29 22:35:22+00:00	negativo	night
joarez32635637	so não pode apertar a mão dele ! vai ter molho branco secreto …! #punhetinha	2022-01-27 23:40:29+00:00	negativo	night
sergioroliveir3	quero não,	2022-01-21 17:55:40+00:00	negativo	afternoon
__thaysfonseca	pedi um lanche do mc donalds pelo ifood, saiu para entrega e do nada cancelaram (o que já é suspeito, né?) refiz o pedido, chegou mas dessa vez chegou com um brinde no meu lanche, um enorme fio de cabelo ifood responde o chat caralho!	2022-01-15 01:01:50+00:00	negativo	overnight
Andrevingtsun	por mim pode falir todas às lojas nunca mais compro nesse lugar péssimo atendimento, péssima comida, sem falar com um mau cheiro grande nos hamburgueres	2022-01-13 01:14:24+00:00	negativo	overnight
darkernightzz	passo perto do mc donalds já dá uma ânsia de vomito só de lembrar das condições de trabalho de lá	2022-01-06 19:43:20+00:00	negativo	night
Soaresfelipeg	não consigo mais comer mc donalds, acho ruim	2021-12-19 04:40:14+00:00	negativo	overnight
jeonjunguukie	caralho antipsicotico e mcdonalds definitivamente nao é uma boa combinação	2021-12-18 04:26:13+00:00	negativo	overnight
raaphaelbritto	o conectesus me deixou na mão hoje, não pude fazer meu lanchinho no e o atendimento	2021-12-12 00:00:46+00:00	negativo	overnight
amikasantos	minha irmã me deu uma sacola da mc donalds e eu toda feliz, disk era uma torta de maçã com banana, quando meti na boca:	2021-11-30 03:15:17+00:00	negativo	overnight
gixlsh	demais, estou abrindo uma reclamação contra	2021-11-27 00:06:19+00:00	negativo	overnight
gixlsh	bem plena comendo um e me aparece isso no sundae nojo	2021-11-26 23:57:19+00:00	negativo	night
Pr_AlexandreGon	"eu acho que a bela gil está morando na cabeça da minha esposa: ""shampoo"" e ""condicionador"" em barra ""leite"" de arroz e amendoim absorvente reutilizável (?) e coador de café de pano um tal de ""ecopads"" e um sache de malha para infusão de chá(!) vou fugir para o mcdonalds!"	2021-11-26 03:16:24+00:00	negativo	overnight
keyzimrc	nem de graça eu quero	2021-11-19 22:53:21+00:00	negativo	night
laxativepills	tenho nojo de mc donalds, imaginar o óleo e a fritura dentro de mim	2021-11-19 12:03:18+00:00	negativo	afternoon
GrazielleHegue1	mulher escrota!	2021-11-15 22:56:15+00:00	negativo	night
WCodello	cuidado o mc donalds de bauru e comunista vai cagar e em casa veia	2021-11-15 01:29:18+00:00	negativo	overnight
Christi78459827	idiota que boa em asno 13	2021-11-14 21:14:27+00:00	negativo	night
SixMatheus12380	vegano q come carne de vegetal e pq virou vegano, cansou mas n pode voltar atrás ai come sasmerda uma vez comi carne vegana mto ruim	2021-11-14 21:10:19+00:00	negativo	night
rafasouzade	como deixam as mulheres e homens usar o mesmo banheiro???? já soube de muita nojeira sobre os produtos dos mcdonald’s mas essa atitude é lastimável	2021-11-12 20:24:13+00:00	negativo	night
PaceliKetlen	paguei caro na porra do pedido do mc donalds por causa do frete e pedido mínimo e fiz o favor de pedir calda de caramelo que dinheiro mais mal gasto tnccc	2021-11-10 16:30:12+00:00	negativo	afternoon
ka_atleticana	com ou sem cabelo? se é q era um cabelo	2021-11-10 01:09:34+00:00	negativo	overnight
AmauryGomes18	que bosta	2021-11-09 16:25:52+00:00	negativo	afternoon
kukot_k	mas para os filhos dos funcionários do ifood, mandaram malinhas de entrega no dia das crianças como se algum desses pais desejasse que seus filhos fossem entregadores de app, só pra ser postado nas redes sociais e parecerem legais, mas eles cagam totalmente pros entregadores	2021-11-01 16:52:07+00:00	negativo	afternoon
JuliaCris08	depois que eu trabalhei no mc'donalds, tive que lidar com cliente, e eles me ensinaram a ser uma cliente menos chata e mais decidida, o povinho	2021-10-30 01:27:22+00:00	negativo	overnight
GiselaSoyJo	alô ! legal, né?	2021-10-20 03:51:57+00:00	negativo	overnight
ciancaglini_15	na islândia não existe mais mc donalds desde 2009 esse foi o último lanche vendido está em um museu desde então e segue intacto, devido aos conservantes in iceland there are no more mc donalds since 2009 this was the last snack sold and has been in a museum since	2021-09-28 00:17:18+00:00	negativo	overnight
jane_pandolpho	faltou a torta de maçã!nunca recebemos um tão revirado, sem condições	2021-09-27 00:21:05+00:00	negativo	overnight
pmirandaz	depois do último sábado, só voltarei a comer mcdonalds se está for a última opção para a minha sobrevivência neste planeta pqp, aquele big tasty acabou comigo	2021-09-21 15:54:49+00:00	negativo	afternoon
raybatisttta	lanche do bk é horroso por isso sempre como no mc donalds	2021-09-13 00:36:50+00:00	negativo	overnight
lindaallves	as talarica do mc donalds	2021-09-12 02:36:37+00:00	negativo	overnight
alinygadelha_	fomos agora comprar lanche e a bobsdrive estava fechada, lá fomos pro mc donalds e pqp, que porra de sanduíche ruim da porra, quem coloca picles num sanduíche é muito fdp e quem gosta mais ainda!!!!! quero meu	2021-09-10 06:45:02+00:00	negativo	morning
MariaBrasil21	macdonald food já é nojenta sem barata, imagina com	2021-09-06 03:53:15+00:00	negativo	overnight
Analyz_rj	mcnojo que nojeira!	2021-09-05 23:07:59+00:00	negativo	night
santidanie	eca #mcdonalds - teresina, brasil	2021-09-05 13:57:31+00:00	negativo	afternoon
hetzinha	macbarata só com comprovante de vacinação!	2021-09-05 03:54:33+00:00	negativo	overnight
LinharesOlga	eu já não como aí faz tempo e não sinto nenhuma falta	2021-09-04 20:54:25+00:00	negativo	night
ilzysousa	o quiosque do mc donalds do teresina shopping meu deus do céu	2021-08-22 15:53:50+00:00	negativo	afternoon
juhconforti	eu acabei de comer e estou com fome ahh deve ser porque eu queria comer mc donalds ao invés de frango ovo e batata	2021-08-18 01:53:14+00:00	negativo	overnight
pretonascime	gastei 7 reais numa croissant tão ruim mc donalds vai se fuder	2021-08-14 21:36:30+00:00	negativo	night
Zanferari	lamentável, até gostava do lanche	2021-07-20 11:36:19+00:00	negativo	morning
thiago7cv	pqp hein !! vamos pro então!!! anida bem que temos concorrência! (ou vai para o regime! )	2021-07-20 02:00:28+00:00	negativo	overnight
vadebike	ciclismo jamais deveria estar associado a essa marca de não-alimentos	2021-07-11 14:54:23+00:00	negativo	afternoon
nataliasilvaar_	almocei mc donalds, e agora to anojada	2021-07-06 15:55:34+00:00	negativo	afternoon
jvcbrasil	nem de graça	2021-06-29 19:02:31+00:00	negativo	night
Alexand98869991	vou falar a verdade é muito ruim o sanduíche desse não comprem muito salgado e com cabelo no meio é melhor ajudem a espalhar isso #burgerkinglixo	2021-06-25 16:12:48+00:00	negativo	afternoon
Alexand98869991	muito ruim o sanduíche desse não comprem muito salgado e com cabelo no meio é melhor ajudem a espalhar isso	2021-06-25 15:41:52+00:00	negativo	afternoon
Alexand98869991	vergonha isso mas também é muito ruim o sanduíche desse não comprem muito salgado e com cabelo no meio é melhor ajudem a espalhar isso #burgerkinglixo #burguerkinglixo	2021-06-25 15:34:13+00:00	negativo	afternoon
Joonhisaac	depois do mc donalds, tem dor na barriga	2021-06-21 22:33:21+00:00	negativo	night
_yannelima	que baixaria essa briga no mc donalds	2021-06-12 14:31:33+00:00	negativo	afternoon
seokiearth	"amig eu falei ""so isso?"" e a moça me ignorou mas amanhã eu vou la de novo pra levar minha priminha e ai eu vejo se tem se tiver vou bancar a estadunidense e comer mcdonalds 2 dias seguidos"	2021-05-26 23:26:04+00:00	negativo	night
SolSant42205499	afff vocês são doentes	2021-05-19 14:23:47+00:00	negativo	afternoon
juliagoncalv3s	vc já viu um q ela bate hambúrguer e batata do mc donalds no liquidificador e dps enche num saco e fica tipo una linguiça?	2021-05-13 01:18:48+00:00	negativo	overnight
mariletuxa	eu sou, comer mcdonalds: ficar doente uma semana mas como msm assim pq uma coisa n tem nd a ver c a outra	2021-05-11 15:05:49+00:00	negativo	afternoon
allanamarinho	hoje eu constatei uma coisa, não consigo mais comer lanche do mc donalds, tô achando tudo horrível	2021-05-07 19:54:55+00:00	negativo	night
JJKLEBER	o app não está funcionando	2021-04-29 18:08:17+00:00	negativo	night
phillipegv	mc donalds no ifood é cilada meu parça!!	2021-04-27 17:10:32+00:00	negativo	afternoon
saboneteiropal1	pizza mcdonalds e cigaro toda semana	2021-04-27 15:23:11+00:00	negativo	afternoon
lierson	hmmmmm que delicia esse milk-shake de burger do mcdonalds	2021-04-24 01:56:44+00:00	negativo	overnight
glowvixens_	batata ruim, salgada pra caralho e não tem diferença nenhuma da pequena, média e grande	2021-04-23 00:47:29+00:00	negativo	overnight
gabics_carvalho	"ela fala cada absurdo o dia em que ela ""chorou"" na sala pq ela viu um ex aluno dela trabalhando no mcdonalds foi uma atuação e tanto pior que meus amigos adoram ela"	2021-04-22 14:09:03+00:00	negativo	afternoon
soyvit	eu tô voltando a achar mc donalds nojento	2021-04-21 19:56:00+00:00	negativo	night
glowvixens_	roubaram o bordão da rica de maré já não gostava de mc agora que não gosto mesmo	2021-04-20 17:01:41+00:00	negativo	afternoon
onajuny	paté de mc donalds	2021-04-19 20:36:19+00:00	negativo	night
isxbelinhazxl	o cheddar sem cebola que eu pedi no mc donalds, eu tô mt triste	2021-04-14 03:56:21+00:00	negativo	overnight
mateustlima	acabei de passar no drive thru do mcdonald’s da braz lem em sp, às 13:30 de hoje 11 de abril 2021 e veio essa porcaria desse lanche, um mc chicken feito com a maior má vontade do mundo, e pelo visto com os piores diretrizes possíveis para se fazer um lanche nunca mais volto	2021-04-11 16:49:03+00:00	negativo	afternoon
Laura_Helenasq	eu e o guilherme vendo um documentário de um cara que ficou 1 mês comendo mc donalds e quase perdeu o rim: eu e o guilherme no outro dia indo pra outra cidade só pra comer mc:	2021-04-05 04:16:04+00:00	negativo	overnight
BarcellosPaolla	matei minha vontade de mc donalds hj, mas agr não estou legal	2021-03-30 23:30:39+00:00	negativo	night
a_anapaiva	e aí dona	2021-03-29 01:31:48+00:00	negativo	overnight
vavawerneck	que ela venha logo ao paredão porque eu quero mais de 90% nessa mulher, que ranço que tomei	2021-03-22 11:15:19+00:00	negativo	morning
mjxxxsz	"kkkkkkkk eu faço bullying com minha mãe as vezes faço umas comidas feias e ela vem assim daí eu falo ""mas lanche do mc donalds com larva vc come né bem?"""	2021-03-19 16:19:44+00:00	negativo	afternoon
jeffersonvortez	omelete não tem credibilidade nenhuma para fazer uma crítica à dc são tão baba ovo da marvel que um grande exemplo p essa situação seria o mc donalds fizesse uma crítica ao bk	2021-03-16 00:56:23+00:00	negativo	overnight
marceloadao	prêmio mais desperdiçado do 21 : 01 ano de para o q não come queijo que cara chato, hein?	2021-03-14 05:14:29+00:00	negativo	overnight
Aaa35446533	e tá lindo de assistir isso! #foracarladiaz #sonsadiaz #cobradiaz #carlaconka #sarah #gil #juliette #g3 #redebbb #bbb21	2021-03-14 04:25:52+00:00	negativo	overnight
__Maysa	mc donalds no brasil: bleh mc donalds na europa: não sei explicar	2021-03-14 03:49:54+00:00	negativo	overnight
SMaravilhosinha	a cara da invejosa vendo gil e sarah se divertindo no joguinho do mc donalds vai quebrando, senhor #bbb21 #redebbb	2021-03-14 02:59:11+00:00	negativo	overnight
iamandasiqueira	festa do #mcdonalds no #bbb21 e eu só consigo ter saudades do mc do brasil, pq aqui nos eua o mc é horrível, e só de pensar me de ânsia	2021-03-14 02:28:47+00:00	negativo	overnight
Scheila75983046	ta louca	2021-03-13 21:51:36+00:00	negativo	night
Scheila75983046	ta louco	2021-03-13 21:50:44+00:00	negativo	night
palominhandrade	comecei o documentário super size me querendo mcdonalds e terminei assim pra quem quer parar de comer besteira realmente funciona kkk	2021-03-13 12:27:40+00:00	negativo	afternoon
MARCELO98120215	verdade, este bem prejudicado esse x burger ai dessa foto alface nojento	2021-03-12 12:43:30+00:00	negativo	afternoon
Paulahcosta	olha ha anos eu denuncio a porcaria da loja da av orestes maia em sbc! sempre vêm errado,faltando hoje foi o apice (o app que busca desta loja,nao somos nós que escolhemos) pedimos um numero mais algumas coisas! pelo e após 1h cancelaram do nada! #mcdonalds	2021-03-03 00:43:43+00:00	negativo	overnight
maladezinha	agora eu só consigo pensar imagina viver crescer comendo mc donalds ao invés de arrozin feijão farofinha e ovo	2021-02-23 10:57:15+00:00	negativo	morning
wdoug_alves	não só mcdonalds, como qualquer tipo de fast food	2021-02-15 16:11:00+00:00	negativo	afternoon
nicarolinee	nunca mais eu como mc donalds,	2021-02-11 10:30:52+00:00	negativo	morning
anaa_soueu	isso mesmo!!!! absurdo!	2021-02-10 01:37:37+00:00	negativo	overnight
Aaa35446533	e a emissora não é capaz de se posicionar patrocinadores que apoiam abuso psicológico down pointing backhand index #bbb21	2021-02-09 08:35:16+00:00	negativo	morning
Aaa35446533	pior edição tortura psicológica não é entretenimento e isso repetindo mais uma vez! #bbb21	2021-02-09 05:46:23+00:00	negativo	overnight
Aaa35446533	tortura psicologica nao e entretenimento e isso repetindo mais uma vez! #bbb21 #torturapsicologica	2021-02-09 05:26:46+00:00	negativo	overnight
AmelinhaJared	que falsa e mentirosa! peguei ranço até nos patrocinadores deste e outros	2021-02-05 21:36:30+00:00	negativo	night
Batorelina	esqueceu de mencionar as coisas horrendas que disseram do gil	2021-02-05 12:15:13+00:00	negativo	afternoon
Cahbila1	falta muito pra eliminar a karol ? pelo amor de deus	2021-02-05 07:11:08+00:00	negativo	morning
netopantoja	mano se o nego di ganhar de novo essa prova nunca mais como mcdonalds de tanto ranço que vou criar	2021-02-05 03:41:17+00:00	negativo	overnight
jubstuitta	mcdonalds aquela que fabrica a própria carne	2021-02-05 02:32:51+00:00	negativo	overnight
Priscila201091	aonde tu pede, guaraná vem fanta laranja, pede sem cebola vem cebola arregado e o pão duro para um crl	2021-02-04 17:40:25+00:00	negativo	afternoon
TaniaKravSalles	lista das empresas apoiadoras do #torturapsicologicanobbb	2021-02-02 20:26:07+00:00	negativo	night
Aaa35446533	isso não é entretenimento #bbb21	2021-02-02 02:01:59+00:00	negativo	overnight
Zu_Vargas7	isso passou dos limites está sendo um show de horrores espero que estes patrocinadores repensem ela quer que ele se mate ?? nojo	2021-02-01 22:41:43+00:00	negativo	night
virginiianaa	eu tenho pavor de molho billy jack desde qnd trabalhava no mc donalds, chega da ânsia	2021-01-23 22:36:21+00:00	negativo	night
GeGalo13	quando a planta sair do cardápio eu volto a consumir o	2021-01-16 17:18:05+00:00	negativo	afternoon
souovalentim	mete um saco do mcdonalds em vez do batom é q a tua cara já dá ranço	2021-01-16 13:41:43+00:00	negativo	afternoon
mirelando_	fui almoçar no hj e tinha aquela promoção de pegar 2 sanduíches pelo preço de 1 peguei meu big mac de sempre e resolvi arriscar num mc chicken bacon gente! que coisa horrorosa péssimo! gosto de nada! bacon parecendo de plásticocredo só o big mac salva msm	2021-01-15 18:23:10+00:00	negativo	night
Lucasfn95	1- japa é bom, mas superestimado demais pela modinha 2- podrão &gt&gt&gt&gt&gt&gt&gt&gt&gt&gt&gt abismo &gt&gt&gt&gt&gt&gt&gt&gt&gt&gt&gt&gt&gt&gt&gt mc donalds 3- fruta e verdura: a vida é uma só, não desperdiço minhas refeições com esse tipo de lixo	2021-01-15 02:12:22+00:00	negativo	overnight
Linharesnatyy	a mulher tá peidando alto dentro do mcdonalds que horror	2021-01-14 15:29:22+00:00	negativo	afternoon
tpvaale	do jeito que vc gosta	2021-01-10 17:08:53+00:00	negativo	afternoon
fernandexsm	amor tem a vê batata no milk shake?	2021-01-07 22:13:05+00:00	negativo	night
